Time (s),Joint 1 Position,Joint 2 Position,Joint 3 Position,Joint 4 Position,Joint 5 Position,Joint 6 Position
10.032459020614624,1.6908827231261465,-0.5637529920548092,-1.2666402909673,-2.8648658554615203,0.32947477274962733,1.587181711925513
10.13125205039978,1.6908636734816762,-0.5677553282452156,-1.2615468484212327,-2.873306001761375,0.3317505002406761,1.594401639416993
10.229935884475708,1.6908862949344847,-0.5711150276612675,-1.2570622664706759,-2.8809578069094104,0.33374232858031067,1.600881511284119
10.330168962478638,1.6908672452900144,-0.5748749945976117,-1.2523936209901014,-2.8887913750317677,0.3358845097172235,1.6078622399356721
10.431745052337646,1.690930585357878,-0.5783438535239568,-1.2481225922948016,-2.895953780874299,0.3378014637308204,1.6141789727431721
10.530272006988525,1.6909270135495398,-0.5818487278396787,-1.2437495021217093,-2.903332717166616,0.33981296688214413,1.6207375224879597
10.632283926010132,1.6910279766652319,-0.5849009780988788,-1.2396965038302983,-2.910303353745263,0.34161997403836153,1.6267428633420733
10.733064889907837,1.6910973888072702,-0.5882988398913012,-1.2353435877202743,-2.917687659702234,0.3435234361074869,1.6330850785211481
10.831463098526001,1.6910625041458343,-0.5912502057422964,-1.231523338890074,-2.9241476172828094,0.3452269202285287,1.6386132939228815
10.933634042739868,1.6910505981180404,-0.5943260075904258,-1.2276042647140626,-2.930849033392424,0.3470211143023604,1.6445224316230604
11.031116008758545,1.6910505981180404,-0.5972625055869626,-1.2239504587610737,-2.936983675140522,0.34863615644251594,1.649890532609689
11.132137060165405,1.6910541699263784,-0.6002186394230006,-1.2201818353830463,-2.943465424205041,0.35032777898216483,1.6555378594551522
11.231698036193848,1.6910386920902465,-0.6027663882873332,-1.2168143963733795,-2.9492688400786093,0.3518341278890663,1.6605254451667482
11.329101085662842,1.6910386920902465,-0.605679405537832,-1.2131691562707978,-2.9553708803347876,0.35344983241126926,1.6658618685350848
11.430953979492188,1.6910228570732806,-0.6082137859985443,-1.2098625082832328,-2.9610065824864944,0.3548773579583654,1.670624122217918
11.533844947814941,1.6910146419141028,-0.610784295367009,-1.2065305779637587,-2.9668387405175176,0.35635270147987846,1.6756932643724385
11.63208293914795,1.6910386920902465,-0.6131189934123904,-1.203523911280139,-2.9720083462070357,0.3576898962565735,1.6802139038084354
