Time (s),Gripper X,Gripper Y,Gripper Z,Gripper Orientation X,Gripper Orientation Y,Gripper Orientation Z,Gripper Orientation W,Desired Position X,Desired Position Y,Desired Position Z,Desired Orientation W,Desired Orientation X,Desired Orientation Y,Desired Orientation Z
0.06944704055786133,-0.502450229541386,0.14450515568705027,0.7240228279836776,0.523523187648196,0.5655163740778859,-0.4434968862581615,-0.45762999740378446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16982817649841309,-0.5024704522032778,0.1445129109276861,0.7239851306440512,0.5235375099325476,0.5655333700292581,-0.4434734604635593,-0.4576153110872209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26921701431274414,-0.5024593201320657,0.14452519710396053,0.7240060397582184,0.5235466944626991,0.565504690090456,-0.44348121804181073,-0.4576327276834894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3700599670410156,-0.5024539585175981,0.14452691209988458,0.7240141437693608,0.5235457346058873,0.5654999401947512,-0.4434934510373242,-0.4576278403929543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4694380760192871,-0.5024659201960027,0.14451426154485705,0.7239923140819107,0.5235425538280015,0.5655217532585444,-0.4434738910879079,-0.4576234793429929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5745580196380615,-0.5024624412381855,0.14452135788740056,0.7240152992725325,0.523534099460082,0.5655143597989326,-0.4434841282741474,-0.45763236722575024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6710891723632812,-0.5024696485572953,0.1445169294944153,0.7239928825050544,0.5235401226978784,0.5655239333750344,-0.443476926188444,-0.45762062523882124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7751691341400146,-0.5024561179969814,0.1444963004151911,0.7239976843490272,0.5235191184628654,0.5655399842581426,-0.4434906218782779,-0.45761154609033017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8702840805053711,-0.5024492452981789,0.14451145869462667,0.7240249517231543,0.5235275581522566,0.5655170106034028,-0.4434895373982696,-0.45763133283418816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9742031097412109,-0.5024631192131586,0.14449142119916333,0.7240259678977767,0.523508582649024,0.5655297283867198,-0.4434986042750539,-0.45762853736380144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0711581707000732,-0.5024576703018011,0.14451581202772526,0.7240122659965658,0.5235369837522912,0.56551327632895,-0.44349041424584257,-0.45762431470727266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1745271682739258,-0.5024582904943706,0.14451564296577468,0.7240128538293361,0.5235270158132223,0.5655223628508835,-0.4434852502822184,-0.45762949381718604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.272778034210205,-0.5024558913951543,0.14452358694068837,0.7240184118413147,0.5235357667887593,0.5655101601855917,-0.4434754070219236,-0.45764410078849654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3753900527954102,-0.5024598579537487,0.1445194321412302,0.7240053112339065,0.5235343199960126,0.5655158586160625,-0.4434858837477428,-0.45762856156115755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4691100120544434,-0.502462297063738,0.14452194425025977,0.724030859887536,0.523539227032658,0.5655044339582654,-0.4434845592375074,-0.4576383491901687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.575153112411499,-0.5024539281229435,0.14451926592385667,0.7240317484261116,0.5235269742692686,0.5655023829149459,-0.44349379207262885,-0.45764595324663626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6749701499938965,-0.5024563001574962,0.1445135147472317,0.7240323073040204,0.5235294645122014,0.5655022187284867,-0.44350064315534016,-0.45763666802554853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7781260013580322,-0.5024490172106624,0.14451221998483307,0.724031571751371,0.5235158184169103,0.5655096025270727,-0.4434947933019292,-0.45764882347824754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8715970516204834,-0.5024628233953995,0.14450755531688295,0.7240269296445434,0.5235113539200728,0.5655185283682369,-0.4434987849625599,-0.4576390325635795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9740240573883057,-0.5024734402298366,0.14450594465829675,0.7239878040684264,0.5235433419211195,0.5655292218670223,-0.44348245529319413,-0.4576050482585024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0722100734710693,-0.5024400215147125,0.14452801263499754,0.7240479210876455,0.5235189118028677,0.5655000113068926,-0.4434948997649193,-0.4576570332455842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1745681762695312,-0.5024624428473726,0.1445290368749313,0.7239982067856418,0.5235512400525973,0.565514044587508,-0.4434642227978324,-0.45763243712829216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.275299072265625,-0.502456567953373,0.14450707009060887,0.7240322888588898,0.5235227184551218,0.5655114334471733,-0.4435026176355507,-0.45763108510272477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3755381107330322,-0.5024586163697013,0.1445024650625712,0.7240181910202281,0.5235219252627815,0.5655210915271367,-0.44349637828949456,-0.4576261042064889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.477917194366455,-0.5024493487386599,0.14450286398616655,0.7240186916229635,0.5235203559419237,0.5655234929325472,-0.44349995339668963,-0.4576214671460974,-0.504984072055188,0.1413761079126389,0.7262604180778255,0.39592512826306225,-0.5751460994240906,-0.5834890278450919,0.41471774921206517
