Time (s),Gripper Velocity X,Gripper Velocity Y,Gripper Velocity Z,Reference Velocity X,Reference Velocity Y,Reference Velocity Z
121.16133689880371,-0.0062829392967596355,-0.013392565972306375,-0.010841055911346575,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
121.26113486289978,-0.006244255608169607,-0.01330664846191772,-0.010721750601149037,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
121.36153602600098,-0.006196806680481952,-0.01320148359721364,-0.010577215390218499,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
121.46256494522095,-0.006141577090079708,-0.013079389873790878,-0.010411384081663217,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
121.56262993812561,-0.006083858301477278,-0.012952151786221666,-0.01024073368746987,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
121.66215395927429,-0.0060224637915554545,-0.01281719793163163,-0.010062074480411149,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
121.76201701164246,-0.005960971962349277,-0.012682409662800287,-0.009885970243358928,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
121.86348986625671,-0.005901888991364335,-0.01255323636594947,-0.009719340059671277,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
121.96416807174683,-0.005846596782270117,-0.012432624057832894,-0.009565608883052992,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
122.0647280216217,-0.005800277116451161,-0.012331764995522486,-0.009438420178943693,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
122.1639940738678,-0.005760832608975267,-0.012245982127338944,-0.00933123204693851,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
122.2637619972229,-0.005732309024994035,-0.012183984999265032,-0.009254357973114339,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
122.3641049861908,-0.005712811214156965,-0.012141592642340729,-0.00920212225361283,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
122.46419501304626,-0.0057021524091178544,-0.012118378717386536,-0.009173685540211987,-0.0033118001562165707,-0.007588601714742342,-0.011444745490810992
