Time (s),Current Error X,Current Error Y,Current Error Z,Delayed Error X,Delayed Error Y,Delayed Error Z
1.5010000000002037,-0.0025321936589214333,-0.024393830377830453,0.011610960227185108,-0.0025321936589214333,-0.024393830377830453,0.011610960227185108
1.6020000000000891,-0.00275470142725609,-0.023918633493546823,0.012217480005515702,-0.00275470142725609,-0.023918633493546823,0.012217480005515702
1.7010000000000218,-0.003060079040106245,-0.023272342373252694,0.013046850557284384,-0.003060079040106245,-0.023272342373252694,0.013046850557284384
1.8010000000001583,-0.003440061398426675,-0.022477222791454157,0.014074056539093882,-0.003440061398426675,-0.022477222791454157,0.014074056539093882
1.9010000000000673,-0.0039010629455594747,-0.021525554724276433,0.0153133991699137,-0.0039010629455594747,-0.021525554724276433,0.0153133991699137
2.0010000000002037,-0.004432757135473864,-0.020444987717445726,0.01673379097019212,-0.004432757135473864,-0.020444987717445726,0.01673379097019212
2.1010000000001128,-0.00499556322461181,-0.01932033751701935,0.01822725826282423,-0.00499556322461181,-0.01932033751701935,0.01822725826282423
2.201000000000022,-0.005566234698469202,-0.01819934941479036,0.01973153297108643,-0.005566234698469202,-0.01819934941479036,0.01973153297108643
2.3010000000001583,-0.00614525371808522,-0.01708113727953746,0.021247974155349847,-0.00614525371808522,-0.01708113727953746,0.021247974155349847
2.4010000000000673,-0.006697566579246639,-0.016031855163628803,0.022685677273209137,-0.006697566579246639,-0.016031855163628803,0.022685677273209137
2.5,-0.007210312964856358,-0.015072470726978801,0.024013001851446836,-0.007210312964856358,-0.015072470726978801,0.024013001851446836
2.6010000000001128,-0.0076437257654211055,-0.014272249668760242,0.025129647498785213,-0.0076437257654211055,-0.014272249668760242,0.025129647498785213
2.7000000000000455,-0.007987756617888975,-0.0136438826902774,0.02601266410456682,-0.007987756617888975,-0.0136438826902774,0.02601266410456682
2.8010000000001583,-0.008252770121742081,-0.013163881386402274,0.026690905728395276,-0.008252770121742081,-0.013163881386402274,0.026690905728395276
2.900000000000091,-0.008420653966800945,-0.012861600580498886,0.027119700639835043,-0.008420653966800945,-0.012861600580498886,0.027119700639835043
3.0090000000000146,-0.008506583893086672,-0.012707416006138103,0.02733891962673307,-0.008506583893086672,-0.012707416006138103,0.02733891962673307
3.1010000000001128,-0.008535196253493221,-0.012656157309557589,0.027411875499876004,-0.008535196253493221,-0.012656157309557589,0.027411875499876004
3.2000000000000455,-0.006067400269638756,-0.03644283293772843,0.011365790848767099,-0.006067400269638756,-0.03644283293772843,0.011365790848767099
3.3010000000001583,-0.006080743187343168,-0.036379956408144176,0.011412724078075698,-0.006080743187343168,-0.036379956408144176,0.011412724078075698
3.400000000000091,-0.0061303276405930696,-0.036147052235700444,0.011586735069855969,-0.0061303276405930696,-0.036147052235700444,0.011586735069855969
3.5,-0.006230041470025649,-0.03568223185291683,0.011934790239413573,-0.006230041470025649,-0.03568223185291683,0.011934790239413573
3.6000000000001364,-0.006393824020359956,-0.034928743813841145,0.012501196121757152,-0.006393824020359956,-0.034928743813841145,0.012501196121757152
3.701000000000022,-0.006630114437987472,-0.033862607826041224,0.013307316651012924,-0.006630114437987472,-0.033862607826041224,0.013307316651012924
3.800000000000182,-0.006922751554299944,-0.03257450902256112,0.014288708871593725,-0.006922751554299944,-0.03257450902256112,0.014288708871593725
3.900000000000091,-0.0072907731649903,-0.031001662361188537,0.015498295340872326,-0.0072907731649903,-0.031001662361188537,0.015498295340872326
4.0,-0.007696593531665852,-0.02932319694584637,0.016803041396133644,-0.007696593531665852,-0.02932319694584637,0.016803041396133644
4.100000000000136,-0.008160063954085583,-0.027471776766619146,0.01825933030064497,-0.008160063954085583,-0.027471776766619146,0.01825933030064497
4.2000000000000455,-0.008628847474927231,-0.02566387112617849,0.01969915129220312,-0.008628847474927231,-0.02566387112617849,0.01969915129220312
4.301000000000158,-0.009112034339562258,-0.023862557297739714,0.021151648610502005,-0.009112034339562258,-0.023862557297739714,0.021151648610502005
4.400000000000091,-0.009579682819599422,-0.022174240486537183,0.02252970901415363,-0.009579682819599422,-0.022174240486537183,0.02252970901415363
4.5,-0.01001130915728285,-0.020660351082199574,0.02377947075811615,-0.01001130915728285,-0.020660351082199574,0.02377947075811615
4.600000000000136,-0.010388324000454058,-0.019370505216238662,0.024855021501878016,-0.010388324000454058,-0.019370505216238662,0.024855021501878016
4.706000000000131,-0.010388324000454058,-0.019370505216238662,0.024855021501878016,-0.010388324000454058,-0.019370505216238662,0.024855021501878016
4.819000000000187,-0.010929193219959332,-0.01756941348766068,0.026373818870032095,-0.010929193219959332,-0.01756941348766068,0.026373818870032095
4.901000000000067,-0.011077570561704692,-0.017084951230499135,0.02678578177390356,-0.010929193219959332,-0.01756941348766068,0.026373818870032095
5.001000000000204,-0.011154651911051944,-0.01683485234712942,0.02699903082916455,-0.011154651911051944,-0.01683485234712942,0.02699903082916455
5.101000000000113,-0.011179085690443846,-0.01675579677568141,0.027066520382466264,-0.011179085690443846,-0.01675579677568141,0.027066520382466264
5.2000000000000455,-0.008198353002298014,-0.045477454386723265,0.007689349972746284,-0.008198353002298014,-0.045477454386723265,0.007689349972746284
5.301000000000158,-0.008202938126498971,-0.045403350441340404,0.007735759898431449,-0.008202938126498971,-0.045403350441340404,0.007735759898431449
5.401000000000067,-0.008221079084185123,-0.045113720189074516,0.007917290223056095,-0.008221079084185123,-0.045113720189074516,0.007917290223056095
5.5,-0.008221079084185123,-0.045113720189074516,0.007917290223056095,-0.008221079084185123,-0.045113720189074516,0.007917290223056095
5.601000000000113,-0.008322127430451298,-0.043592509894932754,0.00887442743972322,-0.008258910157995986,-0.044526905196990846,0.008285773163569043
5.701000000000022,-0.008415476439915193,-0.04230189794246507,0.00969139786931672,-0.008415476439915193,-0.04230189794246507,0.00969139786931672
5.801000000000158,-0.00854282316520441,-0.04067902741133518,0.010725215645669972,-0.00854282316520441,-0.04067902741133518,0.010725215645669972
5.901000000000067,-0.0087065258106174,-0.038774155489496226,0.011948120902556703,-0.0087065258106174,-0.038774155489496226,0.011948120902556703
6.012000000000171,-0.00890656527237646,-0.0366573388278299,0.013319318246595158,-0.00890656527237646,-0.0366573388278299,0.013319318246595158
6.113000000000056,-0.009139741941617568,-0.03441191093091776,0.014788237933643034,-0.009139741941617568,-0.03441191093091776,0.014788237933643034
6.213000000000193,-0.009393830832328864,-0.0321735826543586,0.016267666870219744,-0.009393830832328864,-0.0321735826543586,0.016267666870219744
6.3120000000001255,-0.009674584338297099,-0.029897122739014514,0.017788238452808858,-0.009674584338297099,-0.029897122739014514,0.017788238452808858
6.402000000000044,-0.009952570194347726,-0.027805343547902178,0.01920000259905652,-0.009674584338297099,-0.029897122739014514,0.017788238452808858
6.508000000000038,-0.010213197411500174,-0.025964370677109883,0.02045431801166797,-0.010213197411500174,-0.025964370677109883,0.02045431801166797
6.601000000000113,-0.010452564802486769,-0.024360275613045393,0.021556472034928165,-0.010452564802486769,-0.024360275613045393,0.021556472034928165
6.7000000000000455,-0.010655938034328294,-0.0230543071394676,0.022460261292956862,-0.010655938034328294,-0.0230543071394676,0.022460261292956862
6.813000000000102,-0.010806456777050083,-0.022118025243756112,0.023111844938907833,-0.010806456777050083,-0.022118025243756112,0.023111844938907833
6.911000000000058,-0.010905587477385403,-0.021514431202284967,0.023533530490978394,-0.010905587477385403,-0.021514431202284967,0.023533530490978394
7.001000000000204,-0.010957420289991998,-0.021202754105671462,0.023751779392282568,-0.010905587477385403,-0.021514431202284967,0.023533530490978394
7.101000000000113,-0.010973897840392016,-0.021104222841003537,0.02382084662907047,-0.010973897840392016,-0.021104222841003537,0.02382084662907047
7.2000000000000455,-0.0075625292521218634,-0.05396473581406001,0.0016504161399077955,-0.0075625292521218634,-0.05396473581406001,0.0016504161399077955
7.311000000000149,-0.007553287958515509,-0.05387229110598902,0.0017016504725835269,-0.007553287958515509,-0.05387229110598902,0.0017016504725835269
7.400000000000091,-0.007519025974719984,-0.05352629494238043,0.0018934713257336977,-0.007553287958515509,-0.05387229110598902,0.0017016504725835269
7.508000000000038,-0.007450147916865019,-0.05281440137190337,0.0022884672610973267,-0.007450147916865019,-0.05281440137190337,0.0022884672610973267
7.601000000000113,-0.007344650124124302,-0.051677389885664886,0.002920246690813144,-0.007450147916865019,-0.05281440137190337,0.0022884672610973267
7.7000000000000455,-0.007207674179802115,-0.05010232941605008,0.003797299470729154,-0.007207674179802115,-0.05010232941605008,0.003797299470729154
7.810000000000173,-0.007050077758269241,-0.04811557041802491,0.0049067742544733894,-0.007050077758269241,-0.04811557041802491,0.0049067742544733894
7.901000000000067,-0.006886184769251041,-0.04577556408565354,0.006218185040122948,-0.007050077758269241,-0.04811557041802491,0.0049067742544733894
8.001000000000204,-0.0067311106713090485,-0.04316554245668531,0.007687080216064568,-0.0067311106713090485,-0.04316554245668531,0.007687080216064568
8.11200000000008,-0.006598147076067928,-0.040386124017896034,0.00925871512039178,-0.006598147076067928,-0.040386124017896034,0.00925871512039178
8.201000000000022,-0.0064966592022896175,-0.03754793764744432,0.010871767019399181,-0.006598147076067928,-0.040386124017896034,0.00925871512039178
8.300000000000182,-0.00643083224824792,-0.03476437473549169,0.012462122076683624,-0.00643083224824792,-0.03476437473549169,0.012462122076683624
8.413000000000011,-0.006399433065397697,-0.03214457389707214,0.013966750006101147,-0.006399433065397697,-0.03214457389707214,0.013966750006101147
8.5,-0.006396566059072545,-0.029786708153652412,0.0153276662835522,-0.006399433065397697,-0.03214457389707214,0.013966750006101147
8.601000000000113,-0.006413227794895643,-0.027771583304776568,0.01649596643101925,-0.006413227794895643,-0.027771583304776568,0.01649596643101925
8.704000000000178,-0.006439328106135067,-0.02615648105780257,0.017435904117041767,-0.006439328106135067,-0.02615648105780257,0.017435904117041767
8.801000000000158,-0.00646528007632155,-0.024988653760516594,0.018117555372258565,-0.00646528007632155,-0.024988653760516594,0.018117555372258565
8.903999999999996,-0.006486130254707179,-0.0242015002782767,0.018577978588042998,-0.006486130254707179,-0.0242015002782767,0.018577978588042998
9.0,-0.0064976985874559134,-0.02380364355672436,0.018810993298856493,-0.0064976985874559134,-0.02380364355672436,0.018810993298856493
9.100000000000136,-0.006501531108004693,-0.023676838124050782,0.01888530258372423,-0.006501531108004693,-0.023676838124050782,0.01888530258372423
9.213000000000193,-0.002750183380922283,-0.05979862762823234,-0.005486444335422447,-0.002750183380922283,-0.05979862762823234,-0.005486444335422447
9.300000000000182,-0.0027261340873718787,-0.05969407568419667,-0.005432402830279348,-0.002750183380922283,-0.05979862762823234,-0.005486444335422447
9.413000000000011,-0.0026327003447825514,-0.05928177427311037,-0.005219088025385843,-0.0026327003447825514,-0.05928177427311037,-0.005219088025385843
9.501000000000204,-0.002445724664635135,-0.058442648409814245,-0.004784936512612581,-0.0026327003447825514,-0.05928177427311037,-0.005219088025385843
9.601000000000113,-0.0021611766710521174,-0.057132783720410744,-0.004107509530461351,-0.0021611766710521174,-0.057132783720410744,-0.004107509530461351
9.701000000000022,-0.0017733856889648736,-0.05528051191164437,-0.003150246552470981,-0.0017733856889648736,-0.05528051191164437,-0.003150246552470981
9.801000000000158,-0.0012962171265445133,-0.052882356910627995,-0.0019120299213800651,-0.0012962171265445133,-0.052882356910627995,-0.0019120299213800651
9.901000000000067,-0.0007770743291589943,-0.05009817891153604,-0.00047599381518936834,-0.0007770743291589943,-0.05009817891153604,-0.00047599381518936834
10.001000000000204,-0.0002397940029772172,-0.04698082468018357,0.0011302582686849583,-0.0002397940029772172,-0.04698082468018357,0.0011302582686849583
10.104000000000042,0.0002837282643629868,-0.04364752614109161,0.002846240849979864,0.0002837282643629868,-0.04364752614109161,0.002846240849979864
10.200000000000045,0.0007571512584681472,-0.040297836272892816,0.004569473555106618,0.0007571512584681472,-0.040297836272892816,0.004569473555106618
10.305000000000064,0.0011880539018349345,-0.03686371248075978,0.006335349278013491,0.0011880539018349345,-0.03686371248075978,0.006335349278013491
10.401000000000067,0.001538150593743376,-0.03368400398707174,0.007970077002760312,0.001538150593743376,-0.03368400398707174,0.007970077002760312
10.501000000000204,0.001814079542608954,-0.030812783445343703,0.009446247349668702,0.001814079542608954,-0.030812783445343703,0.009446247349668702
10.600000000000136,0.001814079542608954,-0.030812783445343703,0.009446247349668702,0.001814079542608954,-0.030812783445343703,0.009446247349668702
10.701000000000022,0.002165696427451125,-0.026376529786143608,0.011727752631142119,0.0020202784553984554,-0.028352345060964578,0.010711462490140988
10.805000000000064,0.002259758353286956,-0.024946452046137258,0.012463544074990951,0.002259758353286956,-0.024946452046137258,0.012463544074990951
10.906000000000176,0.0023178492684891028,-0.023982722441622167,0.012959513127872802,0.0023178492684891028,-0.023982722441622167,0.012959513127872802
11.001000000000204,0.0023455270784674687,-0.023496686537420798,0.013209685144845662,0.0023455270784674687,-0.023496686537420798,0.013209685144845662
11.103000000000065,0.0023455270784674687,-0.023496686537420798,0.013209685144845662,0.0023455270784674687,-0.023496686537420798,0.013209685144845662
11.211000000000013,0.006364877048547268,-0.061953981971785095,-0.012763230935195047,0.006364877048547268,-0.061953981971785095,-0.012763230935195047
11.309000000000196,0.006397725249513153,-0.06183078718173192,-0.012701899829889118,0.006364877048547268,-0.061953981971785095,-0.012763230935195047
11.401000000000067,0.006520047674557633,-0.061369439612336485,-0.012472293464741768,0.006520047674557633,-0.061369439612336485,-0.012472293464741768
11.5,0.006768648266790883,-0.0604189110888084,-0.011999573357706184,0.006768648266790883,-0.0604189110888084,-0.011999573357706184
11.601000000000113,0.007147966355300239,-0.05893342303615831,-0.011261713229903325,0.006768648266790883,-0.0604189110888084,-0.011999573357706184
11.701000000000022,0.0076776063118025595,-0.05678185257303323,-0.01019489032374754,0.0076776063118025595,-0.05678185257303323,-0.01019489032374754
11.801000000000158,0.008291562887208725,-0.05416045284216008,-0.008897969297182673,0.008291562887208725,-0.05416045284216008,-0.008897969297182673
11.901000000000067,0.009001667643017297,-0.050928201097562506,-0.007302854821112148,0.009001667643017297,-0.050928201097562506,-0.007302854821112148
12.001000000000204,0.009710209504503936,-0.047441517604005,-0.005586733072846295,0.009710209504503936,-0.047441517604005,-0.005586733072846295
12.101000000000113,0.01041747474420926,-0.04362909014022164,-0.003715139949134749,0.01041747474420926,-0.04362909014022164,-0.003715139949134749
12.201000000000022,0.011084602203803195,-0.03962921579275094,-0.0017563342618791555,0.011084602203803195,-0.03962921579275094,-0.0017563342618791555
12.302000000000135,0.01165793608801216,-0.035758448976881844,0.0001351899149735214,0.01165793608801216,-0.035758448976881844,0.0001351899149735214
12.400000000000091,0.01213584927636216,-0.03209389712104686,0.001922819076736526,0.01213584927636216,-0.03209389712104686,0.001922819076736526
12.5,0.012514320014587549,-0.028778241037516764,0.0035380577541614944,0.012514320014587549,-0.028778241037516764,0.0035380577541614944
12.604000000000042,0.012793799952296542,-0.025983349126939455,0.004898262397638242,0.012793799952296542,-0.025983349126939455,0.004898262397638242
12.701000000000022,0.012996934021423268,-0.023681642315302363,0.006017686450081161,0.012996934021423268,-0.023681642315302363,0.006017686450081161
12.801000000000158,0.013133468017258426,-0.02195341716437315,0.0068578264401906175,0.013133468017258426,-0.02195341716437315,0.0068578264401906175
12.901000000000067,0.013212794547353607,-0.020859878607008664,0.007389286706252052,0.013212794547353607,-0.020859878607008664,0.007389286706252052
13.0,0.013251332072422711,-0.020299411959176252,0.0076616366275568115,0.013251332072422711,-0.020299411959176252,0.0076616366275568115
13.101000000000113,0.013263931893121333,-0.020111495363234907,0.007752946506569214,0.013263931893121333,-0.020111495363234907,0.007752946506569214
13.201000000000022,0.017445894675957224,-0.06036999578898964,-0.01941105536987342,0.017445894675957224,-0.06036999578898964,-0.01941105536987342
13.302000000000135,0.017471131782522548,-0.060251887822319786,-0.019347644034814482,0.017471131782522548,-0.060251887822319786,-0.019347644034814482
13.401000000000067,0.017569816230658147,-0.05978697647472379,-0.01909806306253603,0.017569816230658147,-0.05978697647472379,-0.01909806306253603
13.501000000000204,0.017762569886938057,-0.05886430112782399,-0.018602860612182637,0.017762569886938057,-0.05886430112782399,-0.018602860612182637
13.600000000000136,0.018067884011147534,-0.05736069390864569,-0.01779620148538541,0.018067884011147534,-0.05736069390864569,-0.01779620148538541
13.700000000000045,0.01848388440210061,-0.05521972500115776,-0.016648256486368918,0.01848388440210061,-0.05521972500115776,-0.016648256486368918
13.800000000000182,0.018960729866426024,-0.05261372826271174,-0.015251869640829474,0.018960729866426024,-0.05261372826271174,-0.015251869640829474
13.900000000000091,0.019503827181574868,-0.04940414095375362,-0.013533164762832395,0.019503827181574868,-0.04940414095375362,-0.013533164762832395
14.0,0.020045474878467667,-0.04587279997734011,-0.011643214121061063,0.020045474878467667,-0.04587279997734011,-0.011643214121061063
14.101000000000113,0.02056083581110582,-0.04209349727358787,-0.009621310227023838,0.02056083581110582,-0.04209349727358787,-0.009621310227023838
14.201000000000022,0.02102118031833891,-0.03821470930691185,-0.007546470251954429,0.02102118031833891,-0.03821470930691185,-0.007546470251954429
14.301000000000158,0.021400498828704012,-0.03446667331006216,-0.005541343550420241,0.021400498828704012,-0.03446667331006216,-0.005541343550420241
14.401000000000067,0.02170615287609498,-0.03084638752498075,-0.003603887802030914,0.02170615287609498,-0.03084638752498075,-0.003603887802030914
14.501000000000204,0.02193151317931144,-0.02757137638954403,-0.0018502769231796279,0.02193151317931144,-0.02757137638954403,-0.0018502769231796279
14.604000000000042,0.022088892161847257,-0.024708337327690344,-0.0003162713050332,0.022088892161847257,-0.024708337327690344,-0.0003162713050332
14.700000000000045,0.022186793384702835,-0.02245610841633964,0.0008912561255901563,0.022186793384702835,-0.02245610841633964,0.0008912561255901563
14.801000000000158,0.022244363401447115,-0.020796693561144844,0.001781459582390288,0.022244363401447115,-0.020796693561144844,0.001781459582390288
14.901000000000067,0.022274635889605016,-0.01973837093184727,0.0023494516212055894,0.022274635889605016,-0.01973837093184727,0.0023494516212055894
15.0,0.022288944472367372,-0.01916491286541358,0.0026573066794741695,0.022288944472367372,-0.01916491286541358,0.0026573066794741695
15.100000000000136,0.02229305506307236,-0.018988287667144527,0.002752138542716165,0.02229305506307236,-0.018988287667144527,0.002752138542716165
15.200000000000045,0.026560064872794997,-0.06006945802776181,-0.024966573154142413,0.026560064872794997,-0.06006945802776181,-0.024966573154142413
15.300000000000182,0.026578499289273694,-0.05994309081974668,-0.02489910508158577,0.026578499289273694,-0.05994309081974668,-0.02489910508158577
15.401000000000067,0.026647944281982916,-0.05945871846534899,-0.02464045059825093,0.026647944281982916,-0.05945871846534899,-0.02464045059825093
15.501000000000204,0.02678824003588831,-0.0584544426332918,-0.024103994711672683,0.02678824003588831,-0.0584544426332918,-0.024103994711672683
15.601000000000113,0.027008871601010676,-0.05680403983973639,-0.023221893023184115,0.027008871601010676,-0.05680403983973639,-0.023221893023184115
15.701000000000022,0.027290730181741996,-0.05454991863475493,-0.0220160657099846,0.027290730181741996,-0.05454991863475493,-0.0220160657099846
15.801000000000158,0.02760852997538199,-0.051762269307466094,-0.02052304283377515,0.02760852997538199,-0.051762269307466094,-0.02052304283377515
15.901000000000067,0.02794640991486852,-0.04840528137994575,-0.0187222610179838,0.02794640991486852,-0.04840528137994575,-0.0187222610179838
16.001000000000204,0.028267055137764896,-0.044645390598450796,-0.01670136276537393,0.028267055137764896,-0.044645390598450796,-0.01670136276537393
16.101000000000113,0.028542756836948846,-0.040624662258133076,-0.014535185487403957,0.028542756836948846,-0.040624662258133076,-0.014535185487403957
16.200000000000045,0.02875716122736971,-0.03641953650999093,-0.012263542977465236,0.02875716122736971,-0.03641953650999093,-0.012263542977465236
16.30100000000016,0.02889261945039734,-0.0323629444049279,-0.010065707660675272,0.02889261945039734,-0.0323629444049279,-0.010065707660675272
16.401000000000067,0.028956349490545652,-0.02853403986497209,-0.007984988633935264,0.028956349490545652,-0.02853403986497209,-0.007984988633935264
16.501000000000204,0.028960886871770952,-0.02514409428374252,-0.006137407170913378,0.028960886871770952,-0.02514409428374252,-0.006137407170913378
16.601000000000113,0.028923869755355325,-0.022121469158810594,-0.004485492547276926,0.028923869755355325,-0.022121469158810594,-0.004485492547276926
16.70900000000006,0.028867662415129114,-0.019747591649856816,-0.003184992317530111,0.028867662415129114,-0.019747591649856816,-0.003184992317530111
16.80100000000016,0.028811077989077616,-0.018001527218848207,-0.002226604299500168,0.028811077989077616,-0.018001527218848207,-0.002226604299500168
16.90000000000009,0.028768332281998987,-0.016890231245880002,-0.0016158026417107951,0.028768332281998987,-0.016890231245880002,-0.0016158026417107951
17.001000000000204,0.028743065840450777,-0.016290033052472314,-0.0012856430625373116,0.028743065840450777,-0.016290033052472314,-0.0012856430625373116
17.100000000000136,0.02873503925384202,-0.01610662406910701,-0.0011847141649694581,0.02873503925384202,-0.01610662406910701,-0.0011847141649694581
17.201000000000022,0.03300085968919714,-0.05718749497343892,-0.028902871288389753,0.03300085968919714,-0.05718749497343892,-0.028902871288389753
17.30100000000016,0.033007195649861154,-0.05706744251759041,-0.028832242747825143,0.033007195649861154,-0.05706744251759041,-0.028832242747825143
17.401000000000067,0.033031643474846106,-0.05659322674294898,-0.028553158420444924,0.033031643474846106,-0.05659322674294898,-0.028553158420444924
17.501000000000204,0.033077390605186774,-0.055652799016576895,-0.027999241939788533,0.033077390605186774,-0.055652799016576895,-0.027999241939788533
17.601000000000113,0.03314554971917888,-0.05408556130668274,-0.027074763858679685,0.03314554971917888,-0.05408556130668274,-0.027074763858679685
17.700000000000045,0.03322073284550969,-0.0519957261414625,-0.025839316284565927,0.03322073284550969,-0.0519957261414625,-0.025839316284565927
17.80100000000016,0.0332910843764454,-0.0493064962991111,-0.024244884455377425,0.0332910843764454,-0.0493064962991111,-0.024244884455377425
17.90000000000009,0.033336419253394645,-0.04606396431493939,-0.02231526984622867,0.033336419253394645,-0.04606396431493939,-0.02231526984622867
18.003000000000156,0.03333702555230861,-0.04258260912723433,-0.020234578590754393,0.03333702555230861,-0.04258260912723433,-0.020234578590754393
18.101000000000113,0.03328110946305668,-0.038794968467947916,-0.017959931465316825,0.03328110946305668,-0.038794968467947916,-0.017959931465316825
18.203000000000202,0.03316277072825624,-0.034919121406132236,-0.015620123226373184,0.03316277072825624,-0.034919121406132236,-0.015620123226373184
18.30300000000011,0.03298206334972076,-0.03103573854296987,-0.013262934461015341,0.03298206334972076,-0.03103573854296987,-0.013262934461015341
18.401000000000067,0.03276455389052563,-0.027518354470548484,-0.011116415082591868,0.03276455389052563,-0.027518354470548484,-0.011116415082591868
18.501000000000204,0.03251886516511143,-0.024279496979523002,-0.009129880603885865,0.03251886516511143,-0.024279496979523002,-0.009129880603885865
18.600000000000136,0.032273768543890136,-0.02150611724289772,-0.007421000921845167,0.032273768543890136,-0.02150611724289772,-0.007421000921845167
18.701000000000022,0.03205364488296908,-0.019278657269741206,-0.0060431247148955425,0.03205364488296908,-0.019278657269741206,-0.0060431247148955425
18.80100000000016,0.03187513782485896,-0.017610168257494396,-0.005007816027884249,0.03187513782485896,-0.017610168257494396,-0.005007816027884249
18.901000000000067,0.031756345830752486,-0.01655617417590005,-0.004352368985241162,0.031756345830752486,-0.01655617417590005,-0.004352368985241162
19.009000000000015,0.031693710713551704,-0.016016495670114123,-0.004016324223472978,0.031693710713551704,-0.016016495670114123,-0.004016324223472978
19.101000000000113,0.031672570942479106,-0.015836698252484016,-0.003904302924853442,0.031672570942479106,-0.015836698252484016,-0.003904302924853442
19.201000000000022,0.03584965425395739,-0.05607329392604726,-0.031051956444778428,0.03584965425395739,-0.05607329392604726,-0.031051956444778428
19.30100000000016,0.035848116840341365,-0.055940856319614374,-0.030974611190772938,0.035848116840341365,-0.055940856319614374,-0.030974611190772938
19.401000000000067,0.03584153832542178,-0.05546193796746446,-0.03069459047210843,0.03584153832542178,-0.05546193796746446,-0.03069459047210843
19.501000000000204,0.03582412061082571,-0.05443222142069226,-0.03009157233135107,0.03582412061082571,-0.05443222142069226,-0.03009157233135107
19.600000000000136,0.03578930346955819,-0.05284957670817342,-0.029162457885156923,0.03578930346955819,-0.05284957670817342,-0.029162457885156923
19.705000000000155,0.03572217659193597,-0.05056512033700303,-0.027816512523660797,0.03572217659193597,-0.05056512033700303,-0.027816512523660797
19.80100000000016,0.03561413101142338,-0.04779395836000366,-0.026176123984866906,0.03561413101142338,-0.04779395836000366,-0.026176123984866906
19.901000000000067,0.0354417798328556,-0.04439490752680744,-0.024152380006155494,0.0354417798328556,-0.04439490752680744,-0.024152380006155494
20.001000000000204,0.03520260615928575,-0.0406725016973056,-0.02192106176015618,0.03520260615928575,-0.0406725016973056,-0.02192106176015618
20.10200000000009,0.03488975285916926,-0.03670846544758943,-0.019527189370938336,0.03488975285916926,-0.03670846544758943,-0.019527189370938336
20.201000000000022,0.03451635961232011,-0.032741611987286645,-0.017112852673399348,0.03451635961232011,-0.032741611987286645,-0.017112852673399348
20.30100000000016,0.03408167806402687,-0.02876947173651692,-0.01467598242581869,0.03408167806402687,-0.02876947173651692,-0.01467598242581869
20.402000000000044,0.03360696205391142,-0.024957447721512815,-0.012318671267004144,0.03360696205391142,-0.024957447721512815,-0.012318671267004144
20.501000000000204,0.03315062982151343,-0.021660492253282704,-0.010264740045265008,0.03315062982151343,-0.021660492253282704,-0.010264740045265008
20.601000000000113,0.03270885558165312,-0.01872805664822169,-0.008425819318080396,0.03270885558165312,-0.01872805664822169,-0.008425819318080396
20.701000000000022,0.032338848367758105,-0.01642974540232431,-0.006976443195193083,0.032338848367758105,-0.01642974540232431,-0.006976443195193083
20.800000000000182,0.03205853004441331,-0.014769647421593063,-0.0059250316140495585,0.03205853004441331,-0.014769647421593063,-0.0059250316140495585
