Time (s),Joint 1 Position REEMC,Joint 1 Position Whole Body,q_ref Joint 1,q_lb Joint 1,q_ub Joint 1,Joint 2 Position REEMC,Joint 2 Position Whole Body,q_ref Joint 2,q_lb Joint 2,q_ub Joint 2,Joint 3 Position REEMC,Joint 3 Position Whole Body,q_ref Joint 3,q_lb Joint 3,q_ub Joint 3,Joint 4 Position REEMC,Joint 4 Position Whole Body,q_ref Joint 4,q_lb Joint 4,q_ub Joint 4,Joint 5 Position REEMC,Joint 5 Position Whole Body,q_ref Joint 5,q_lb Joint 5,q_ub Joint 5,Joint 6 Position REEMC,Joint 6 Position Whole Body,q_ref Joint 6,q_lb Joint 6,q_ub Joint 6
7.165837049484253,1.494584978275153,1.2352043390274048,2.0,0.0,1.7453292519943295,-0.3936828443321523,-0.434325174694397,-0.8,0.0,6.283185307179586,-1.6714322508806676,-1.737644076347351,-1.8,0.0,6.283185307179586,-1.8697615405181836,-1.5094676551273842,-0.9,0.0,6.283185307179586,0.2699673860516391,0.4712279438972473,1.653092622756958,0.0,6.283185307179586,0.783345340915457,0.4976711571216583,-0.02,0.0,6.283185307179586
7.270526885986328,1.5088612734128009,1.2600293159484863,2.0,0.0,1.7453292519943295,-0.3919054120222011,-0.42748578012500005,-0.8,0.0,6.283185307179586,-1.6657511020773206,-1.7336751222610474,-1.8,0.0,6.283185307179586,-1.8997076185389994,-1.5374798116138955,-0.9,0.0,6.283185307179586,0.26118453836315125,0.450470507144928,1.653092622756958,0.0,6.283185307179586,0.8077449604927698,0.5176790356636047,-0.02,0.0,6.283185307179586
7.365751028060913,1.521472367975627,1.2821601629257202,2.0,0.0,1.7453292519943295,-0.3900646812184825,-0.4219587606242676,-0.8,0.0,6.283185307179586,-1.6604536085638342,-1.7296795845031738,-1.8,0.0,6.283185307179586,-1.9276286760415038,-1.5635611799410363,-0.9,0.0,6.283185307179586,0.25375446358875287,0.4321116507053375,1.653092622756958,0.0,6.283185307179586,0.8302956924926954,0.5368404984474182,-0.02,0.0,6.283185307179586
7.465754985809326,1.5345008834575262,1.3052458763122559,2.0,0.0,1.7453292519943295,-0.3878130512404354,-0.416825608616211,-0.8,0.0,6.283185307179586,-1.654488439792419,-1.7251452207565308,-1.8,0.0,6.283185307179586,-1.9581325644413705,-1.591896196404928,-0.9,0.0,6.283185307179586,0.24649383257335664,0.4132709801197052,1.653092622756958,0.0,6.283185307179586,0.854379465423587,0.5579805374145508,-0.02,0.0,6.283185307179586
7.570291042327881,1.5459595126429475,1.325714349746704,2.0,0.0,1.7453292519943295,-0.38582476499688656,-0.41248972833666997,-0.8,0.0,6.283185307179586,-1.6490938410381293,-1.7206206321716309,-1.8,0.0,6.283185307179586,-1.9856577943887925,-1.618052145043844,-0.9,0.0,6.283185307179586,0.24042097663152495,0.39678528904914856,1.653092622756958,0.0,6.283185307179586,0.8762529966769745,0.577854335308075,-0.02,0.0,6.283185307179586
7.668373107910156,1.55784194601432,1.347142219543457,2.0,0.0,1.7453292519943295,-0.3834271567789751,-0.40852947652850347,-0.8,0.0,6.283185307179586,-1.6430930101233552,-1.7155332565307617,-1.8,0.0,6.283185307179586,-2.0155186591755454,-1.646393438378805,-0.9,0.0,6.283185307179586,0.23450496696472678,0.37977835536003113,1.653092622756958,0.0,6.283185307179586,0.8996045312294871,0.5999600291252136,-0.02,0.0,6.283185307179586
7.768693923950195,1.5682962256949295,1.3661688566207886,2.0,0.0,1.7453292519943295,-0.3811947878849555,-0.40539296091113286,-0.8,0.0,6.283185307179586,-1.63723183159925,-1.7107353210449219,-1.8,0.0,6.283185307179586,-2.042993799435514,-1.672638555566305,-0.9,0.0,6.283185307179586,0.22971772219909634,0.36503836512565613,1.653092622756958,0.0,6.283185307179586,0.9206598292990928,0.6206541657447815,-0.02,0.0,6.283185307179586
7.8702309131622314,1.579054790212668,1.3859437704086304,2.0,0.0,1.7453292519943295,-0.37893148193289616,-0.40238066137347417,-0.8,0.0,6.283185307179586,-1.6306814444718059,-1.7054991722106934,-1.8,0.0,6.283185307179586,-2.072357518024484,-1.7012001476683558,-0.9,0.0,6.283185307179586,0.22514113159872703,0.34983330965042114,1.653092622756958,0.0,6.283185307179586,0.942906717747001,0.6432986855506897,-0.02,0.0,6.283185307179586
7.970516920089722,1.588596872069004,1.4035944938659668,2.0,0.0,1.7453292519943295,-0.3769532158720535,-0.39995773256335454,-0.8,0.0,6.283185307179586,-1.6244381970711925,-1.7003252506256104,-1.8,0.0,6.283185307179586,-2.0991054050377023,-1.727718015710348,-0.9,0.0,6.283185307179586,0.2215000684160397,0.33671170473098755,1.653092622756958,0.0,6.283185307179586,0.9631129058075123,0.664671778678894,-0.02,0.0,6.283185307179586
8.06729793548584,1.5983315009848058,1.4217675924301147,2.0,0.0,1.7453292519943295,-0.37515098513567313,-0.3976743978312989,-0.8,0.0,6.283185307179586,-1.6172953996553063,-1.6947195529937744,-1.8,0.0,6.283185307179586,-2.1276883634657358,-1.7566291294493617,-0.9,0.0,6.283185307179586,0.21821329096548042,0.3233902156352997,1.653092622756958,0.0,6.283185307179586,0.9844412221906871,0.6880457401275635,-0.02,0.0,6.283185307179586
